Unnamed: 0,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature_C
8744,Assam,KARBI ANGLONG,2005,Kharif     ,Castor seed,556.0,225.0,25.6
8745,Assam,KARBI ANGLONG,2005,Kharif     ,Cotton(lint),771.0,381.0,28.9
8746,Assam,KARBI ANGLONG,2005,Kharif     ,Jute,1036.0,13248.0,25.1
8747,Assam,KARBI ANGLONG,2005,Kharif     ,Maize,10782.0,8473.0,29.3
8748,Assam,KARBI ANGLONG,2005,Kharif     ,Mesta,127.0,682.0,26.8
8749,Assam,KARBI ANGLONG,2005,Kharif     ,Niger seed,305.0,153.0,23.1
8750,Assam,KARBI ANGLONG,2005,Kharif     ,Sesamum,2614.0,1915.0,23.3
8751,Assam,KARBI ANGLONG,2005,Kharif     ,Small millets,211.0,69.0,23.1
8752,Assam,KARBI ANGLONG,2005,Rabi       ,Gram,489.0,253.0,20.4
8753,Assam,KARBI ANGLONG,2005,Rabi       ,Linseed,125.0,53.0,28.1
8754,Assam,KARBI ANGLONG,2005,Rabi       ,Masoor,214.0,102.0,25.7
8755,Assam,KARBI ANGLONG,2005,Rabi       ,Moong(Green Gram),428.0,250.0,23.3
8756,Assam,KARBI ANGLONG,2005,Rabi       ,Other  Rabi pulses,1730.0,982.0,23.7
8757,Assam,KARBI ANGLONG,2005,Rabi       ,Peas & beans (Pulses),522.0,323.0,27.3
8758,Assam,KARBI ANGLONG,2005,Rabi       ,Rapeseed &Mustard,16779.0,6571.0,26.8
8759,Assam,KARBI ANGLONG,2005,Rabi       ,Urad,566.0,277.0,21.3
8760,Assam,KARBI ANGLONG,2005,Rabi       ,Wheat,1131.0,1451.0,26.1
8761,Assam,KARBI ANGLONG,2005,Summer     ,Rice,1780.0,2021.0,26.3
8762,Assam,KARBI ANGLONG,2005,Whole Year ,Arecanut,1240.0,689.0,21.4
8763,Assam,KARBI ANGLONG,2005,Whole Year ,Banana,1778.0,24742.0,23.7
8764,Assam,KARBI ANGLONG,2005,Whole Year ,Dry chillies,333.0,238.0,27.2
8765,Assam,KARBI ANGLONG,2005,Whole Year ,Onion,1186.0,2453.0,21.2
8766,Assam,KARBI ANGLONG,2005,Whole Year ,Potato,773.0,5698.0,25.2
8767,Assam,KARBI ANGLONG,2005,Whole Year ,Sugarcane,4428.0,179704.0,25.6
8768,Assam,KARBI ANGLONG,2005,Whole Year ,Sweet potato,239.0,764.0,23.1
8769,Assam,KARBI ANGLONG,2005,Whole Year ,Tapioca,339.0,1709.0,28.2
8770,Assam,KARBI ANGLONG,2005,Whole Year ,Tobacco,93.0,37.0,27.6
8771,Assam,KARBI ANGLONG,2005,Whole Year ,Turmeric,483.0,383.0,30.0
8772,Assam,KARBI ANGLONG,2005,Winter     ,Rice,114930.0,170915.0,16.9
8773,Assam,KARBI ANGLONG,2006,Autumn     ,Rice,10498.0,13150.0,23.7
8774,Assam,KARBI ANGLONG,2006,Kharif     ,Arhar/Tur,1219.0,821.0,20.9
8775,Assam,KARBI ANGLONG,2006,Kharif     ,Castor seed,565.0,229.0,20.4
8776,Assam,KARBI ANGLONG,2006,Kharif     ,Cotton(lint),791.0,391.0,20.1
8777,Assam,KARBI ANGLONG,2006,Kharif     ,Jute,1866.0,20067.0,27.0
8778,Assam,KARBI ANGLONG,2006,Kharif     ,Maize,10782.0,8473.0,28.8
8779,Assam,KARBI ANGLONG,2006,Kharif     ,Mesta,130.0,699.0,24.0
8780,Assam,KARBI ANGLONG,2006,Kharif     ,Niger seed,296.0,149.0,30.0
8781,Assam,KARBI ANGLONG,2006,Kharif     ,Sesamum,2654.0,1953.0,21.4
8782,Assam,KARBI ANGLONG,2006,Kharif     ,Small millets,216.0,72.0,29.4
8783,Assam,KARBI ANGLONG,2006,Rabi       ,Gram,470.0,247.0,30.0
8784,Assam,KARBI ANGLONG,2006,Rabi       ,Linseed,113.0,48.0,23.2
8785,Assam,KARBI ANGLONG,2006,Rabi       ,Masoor,205.0,98.0,28.0
8786,Assam,KARBI ANGLONG,2006,Rabi       ,Moong(Green Gram),459.0,260.0,28.2
8787,Assam,KARBI ANGLONG,2006,Rabi       ,Peas & beans (Pulses),535.0,332.0,27.1
8788,Assam,KARBI ANGLONG,2006,Rabi       ,Rapeseed &Mustard,16832.0,9435.0,26.4
8789,Assam,KARBI ANGLONG,2006,Rabi       ,Urad,669.0,344.0,29.0
8790,Assam,KARBI ANGLONG,2006,Rabi       ,Wheat,1330.0,1693.0,22.5
8791,Assam,KARBI ANGLONG,2006,Summer     ,Rice,1709.0,1985.0,25.8
8792,Assam,KARBI ANGLONG,2006,Whole Year ,Arecanut,1302.0,1310.0,21.1
8793,Assam,KARBI ANGLONG,2006,Whole Year ,Banana,1842.0,26153.0,29.1
8794,Assam,KARBI ANGLONG,2006,Whole Year ,Coconut ,394.0,2057000.0,22.6
8795,Assam,KARBI ANGLONG,2006,Whole Year ,Dry chillies,365.0,258.0,27.1
8796,Assam,KARBI ANGLONG,2006,Whole Year ,Onion,289.0,656.0,29.2
8797,Assam,KARBI ANGLONG,2006,Whole Year ,Potato,838.0,7935.0,22.3
8798,Assam,KARBI ANGLONG,2006,Whole Year ,Sugarcane,6865.0,320041.0,26.4
8799,Assam,KARBI ANGLONG,2006,Whole Year ,Sweet potato,373.0,1199.0,22.6
8800,Assam,KARBI ANGLONG,2006,Whole Year ,Tapioca,354.0,1807.0,24.2
8801,Assam,KARBI ANGLONG,2006,Whole Year ,Tobacco,92.0,36.0,21.7
8802,Assam,KARBI ANGLONG,2006,Whole Year ,Turmeric,578.0,465.0,23.7
8803,Assam,KARBI ANGLONG,2006,Winter     ,Rice,111966.0,164323.0,15.9
8804,Assam,KARBI ANGLONG,2007,Autumn     ,Rice,10465.0,13524.0,20.3
8805,Assam,KARBI ANGLONG,2007,Kharif     ,Arhar/Tur,1214.0,818.0,26.9
8806,Assam,KARBI ANGLONG,2007,Kharif     ,Castor seed,565.0,229.0,24.9
8807,Assam,KARBI ANGLONG,2007,Kharif     ,Cotton(lint),791.0,391.0,25.5
8808,Assam,KARBI ANGLONG,2007,Kharif     ,Jute,1711.0,18783.0,26.3
8809,Assam,KARBI ANGLONG,2007,Kharif     ,Maize,10782.0,8465.0,27.9
8810,Assam,KARBI ANGLONG,2007,Kharif     ,Mesta,142.0,766.0,29.2
8811,Assam,KARBI ANGLONG,2007,Kharif     ,Niger seed,296.0,149.0,21.4
8812,Assam,KARBI ANGLONG,2007,Kharif     ,Sesamum,2684.0,1973.0,24.6
8813,Assam,KARBI ANGLONG,2007,Kharif     ,Small millets,216.0,72.0,24.7
8814,Assam,KARBI ANGLONG,2007,Rabi       ,Gram,470.0,242.0,24.9
8815,Assam,KARBI ANGLONG,2007,Rabi       ,Linseed,113.0,48.0,22.9
8816,Assam,KARBI ANGLONG,2007,Rabi       ,Masoor,205.0,96.0,23.6
8817,Assam,KARBI ANGLONG,2007,Rabi       ,Moong(Green Gram),459.0,266.0,22.2
8818,Assam,KARBI ANGLONG,2007,Rabi       ,Peas & beans (Pulses),526.0,332.0,21.5
8819,Assam,KARBI ANGLONG,2007,Rabi       ,Rapeseed &Mustard,16831.0,7305.0,28.7
8820,Assam,KARBI ANGLONG,2007,Rabi       ,Urad,669.0,356.0,29.0
8821,Assam,KARBI ANGLONG,2007,Rabi       ,Wheat,1249.0,1735.0,20.8
8822,Assam,KARBI ANGLONG,2007,Summer     ,Rice,1648.0,2186.0,22.0
8823,Assam,KARBI ANGLONG,2007,Whole Year ,Arecanut,1287.0,984.0,30.0
8824,Assam,KARBI ANGLONG,2007,Whole Year ,Banana,1879.0,26303.0,23.5
8825,Assam,KARBI ANGLONG,2007,Whole Year ,Black pepper,299.0,482.0,27.4
8826,Assam,KARBI ANGLONG,2007,Whole Year ,Coconut ,385.0,2713000.0,26.5
8827,Assam,KARBI ANGLONG,2007,Whole Year ,Dry chillies,369.0,277.0,21.8
8828,Assam,KARBI ANGLONG,2007,Whole Year ,Dry ginger,1894.0,13321.0,23.9
8829,Assam,KARBI ANGLONG,2007,Whole Year ,Onion,289.0,666.0,21.1
8830,Assam,KARBI ANGLONG,2007,Whole Year ,Potato,838.0,7069.0,23.2
8831,Assam,KARBI ANGLONG,2007,Whole Year ,Sugarcane,6877.0,324727.0,23.9
8832,Assam,KARBI ANGLONG,2007,Whole Year ,Sweet potato,373.0,1196.0,25.1
8833,Assam,KARBI ANGLONG,2007,Whole Year ,Tapioca,359.0,1817.0,24.0
8834,Assam,KARBI ANGLONG,2007,Whole Year ,Tobacco,92.0,36.0,20.7
8835,Assam,KARBI ANGLONG,2007,Whole Year ,Turmeric,578.0,467.0,26.0
8836,Assam,KARBI ANGLONG,2007,Winter     ,Rice,110593.0,174753.0,16.5
8837,Assam,KARBI ANGLONG,2008,Autumn     ,Rice,10465.0,13415.0,23.2
8838,Assam,KARBI ANGLONG,2008,Kharif     ,Arhar/Tur,1241.0,838.0,21.3
8839,Assam,KARBI ANGLONG,2008,Kharif     ,Castor seed,577.0,234.0,23.7
8840,Assam,KARBI ANGLONG,2008,Kharif     ,Cotton(lint),793.0,391.0,27.7
8841,Assam,KARBI ANGLONG,2008,Kharif     ,Jute,1711.0,19011.0,21.5
8842,Assam,KARBI ANGLONG,2008,Kharif     ,Maize,10582.0,8328.0,27.1
8843,Assam,KARBI ANGLONG,2008,Kharif     ,Mesta,142.0,766.0,20.2
8844,Assam,KARBI ANGLONG,2008,Kharif     ,Niger seed,282.0,141.0,24.2
8845,Assam,KARBI ANGLONG,2008,Kharif     ,Sesamum,2800.0,1987.0,25.7
8846,Assam,KARBI ANGLONG,2008,Kharif     ,Small millets,206.0,67.0,22.5
8847,Assam,KARBI ANGLONG,2008,Rabi       ,Blackgram,699.0,406.0,24.6
8848,Assam,KARBI ANGLONG,2008,Rabi       ,Gram,472.0,247.0,29.5
8849,Assam,KARBI ANGLONG,2008,Rabi       ,Linseed,114.0,49.0,20.6
8850,Assam,KARBI ANGLONG,2008,Rabi       ,Masoor,222.0,106.0,29.9
8851,Assam,KARBI ANGLONG,2008,Rabi       ,Moong(Green Gram),472.0,270.0,20.9
8852,Assam,KARBI ANGLONG,2008,Rabi       ,Peas & beans (Pulses),532.0,333.0,29.4
8853,Assam,KARBI ANGLONG,2008,Rabi       ,Rapeseed &Mustard,17112.0,9035.0,24.7
8854,Assam,KARBI ANGLONG,2008,Rabi       ,Urad,699.0,406.0,22.5
8855,Assam,KARBI ANGLONG,2008,Rabi       ,Wheat,1225.0,1664.0,25.3
8856,Assam,KARBI ANGLONG,2008,Summer     ,Rice,2057.0,2390.0,23.3
8857,Assam,KARBI ANGLONG,2008,Whole Year ,Arecanut,1332.0,894.0,20.0
8858,Assam,KARBI ANGLONG,2008,Whole Year ,Banana,1842.0,25858.0,26.7
8859,Assam,KARBI ANGLONG,2008,Whole Year ,Black pepper,303.0,489.0,30.0
8860,Assam,KARBI ANGLONG,2008,Whole Year ,Coconut ,435.0,1366000.0,30.0
8861,Assam,KARBI ANGLONG,2008,Whole Year ,Dry chillies,393.0,270.0,26.9
8862,Assam,KARBI ANGLONG,2008,Whole Year ,Dry ginger,1916.0,13475.0,28.6
8863,Assam,KARBI ANGLONG,2008,Whole Year ,Onion,331.0,733.0,27.4
8864,Assam,KARBI ANGLONG,2008,Whole Year ,Potato,841.0,7184.0,23.4
8865,Assam,KARBI ANGLONG,2008,Whole Year ,Sugarcane,7268.0,332869.0,27.5
8866,Assam,KARBI ANGLONG,2008,Whole Year ,Sweet potato,311.0,988.0,26.7
8867,Assam,KARBI ANGLONG,2008,Whole Year ,Tapioca,359.0,1820.0,28.1
8868,Assam,KARBI ANGLONG,2008,Whole Year ,Tobacco,89.0,38.0,20.4
8869,Assam,KARBI ANGLONG,2008,Whole Year ,Turmeric,682.0,551.0,24.6
8870,Assam,KARBI ANGLONG,2008,Winter     ,Rice,113375.0,173493.0,17.0
8871,Assam,KARBI ANGLONG,2009,Autumn     ,Rice,10891.0,14104.0,25.8
8872,Assam,KARBI ANGLONG,2009,Kharif     ,Arhar/Tur,1257.0,900.0,20.5
8873,Assam,KARBI ANGLONG,2009,Kharif     ,Castor seed,581.0,236.0,20.6
8874,Assam,KARBI ANGLONG,2009,Kharif     ,Cotton(lint),1002.0,502.0,26.8
8875,Assam,KARBI ANGLONG,2009,Kharif     ,Jute,1744.0,17610.0,27.4
8876,Assam,KARBI ANGLONG,2009,Kharif     ,Maize,10607.0,8348.0,25.2
8877,Assam,KARBI ANGLONG,2009,Kharif     ,Mesta,175.0,949.0,26.9
8878,Assam,KARBI ANGLONG,2009,Kharif     ,Niger seed,292.0,147.0,24.2
8879,Assam,KARBI ANGLONG,2009,Kharif     ,Sesamum,2812.0,2048.0,25.3
8880,Assam,KARBI ANGLONG,2009,Kharif     ,Small millets,206.0,67.0,25.4
8881,Assam,KARBI ANGLONG,2009,Rabi       ,Banana,1936.0,27311.0,28.6
8882,Assam,KARBI ANGLONG,2009,Rabi       ,Gram,479.0,251.0,28.9
8883,Assam,KARBI ANGLONG,2009,Rabi       ,Linseed,111.0,48.0,23.3
8884,Assam,KARBI ANGLONG,2009,Rabi       ,Masoor,230.0,111.0,24.5
8885,Assam,KARBI ANGLONG,2009,Rabi       ,Moong(Green Gram),480.0,300.0,30.0
8886,Assam,KARBI ANGLONG,2009,Rabi       ,Peas & beans (Pulses),550.0,345.0,22.1
8887,Assam,KARBI ANGLONG,2009,Rabi       ,Rapeseed &Mustard,17158.0,7788.0,23.9
8888,Assam,KARBI ANGLONG,2009,Rabi       ,Urad,713.0,403.0,30.0
8889,Assam,KARBI ANGLONG,2009,Rabi       ,Wheat,1247.0,1940.0,20.8
8890,Assam,KARBI ANGLONG,2009,Summer     ,Rice,2083.0,3011.0,24.4
8891,Assam,KARBI ANGLONG,2009,Whole Year ,Arecanut,1346.0,1861.0,29.5
8892,Assam,KARBI ANGLONG,2009,Whole Year ,Banana,1936.0,27311.0,28.3
8893,Assam,KARBI ANGLONG,2009,Whole Year ,Black pepper,316.0,510.0,22.8
8894,Assam,KARBI ANGLONG,2009,Whole Year ,Coconut ,451.0,2850000.0,22.1
8895,Assam,KARBI ANGLONG,2009,Whole Year ,Dry chillies,418.0,340.0,20.4
8896,Assam,KARBI ANGLONG,2009,Whole Year ,Dry ginger,2481.0,17448.0,21.8
8897,Assam,KARBI ANGLONG,2009,Whole Year ,Onion,340.0,760.0,26.1
8898,Assam,KARBI ANGLONG,2009,Whole Year ,Potato,874.0,9204.0,28.6
8899,Assam,KARBI ANGLONG,2009,Whole Year ,Sugarcane,7191.0,329934.0,27.9
8900,Assam,KARBI ANGLONG,2009,Whole Year ,Sweet potato,305.0,972.0,20.3
8901,Assam,KARBI ANGLONG,2009,Whole Year ,Tapioca,388.0,1971.0,27.9
8902,Assam,KARBI ANGLONG,2009,Whole Year ,Tobacco,88.0,36.0,21.4
8903,Assam,KARBI ANGLONG,2009,Whole Year ,Turmeric,721.0,585.0,28.5
8904,Assam,KARBI ANGLONG,2009,Winter     ,Rice,111539.0,232902.0,20.3
8905,Assam,KARBI ANGLONG,2010,Autumn     ,Rice,10991.0,15825.0,27.2
8906,Assam,KARBI ANGLONG,2010,Kharif     ,Arhar/Tur,1270.0,910.0,26.4
8907,Assam,KARBI ANGLONG,2010,Kharif     ,Castor seed,391.0,159.0,30.0
8908,Assam,KARBI ANGLONG,2010,Kharif     ,Cotton(lint),822.0,406.0,27.5
8909,Assam,KARBI ANGLONG,2010,Kharif     ,Jute,1757.0,16734.0,28.0
8910,Assam,KARBI ANGLONG,2010,Kharif     ,Maize,10230.0,8076.0,23.0
8911,Assam,KARBI ANGLONG,2010,Kharif     ,Mesta,179.0,1375.0,24.6
8912,Assam,KARBI ANGLONG,2010,Kharif     ,Niger seed,186.0,94.0,28.3
8913,Assam,KARBI ANGLONG,2010,Kharif     ,Sesamum,3123.0,2218.0,22.1
8914,Assam,KARBI ANGLONG,2010,Kharif     ,Small millets,207.0,81.0,26.8
8915,Assam,KARBI ANGLONG,2010,Rabi       ,Arecanut,1346.0,1861.0,24.0
8916,Assam,KARBI ANGLONG,2010,Rabi       ,Banana,1934.0,27253.0,28.5
8917,Assam,KARBI ANGLONG,2010,Rabi       ,Gram,471.0,246.0,28.2
8918,Assam,KARBI ANGLONG,2010,Rabi       ,Linseed,62.0,26.0,27.0
8919,Assam,KARBI ANGLONG,2010,Rabi       ,Masoor,208.0,102.0,30.0
8920,Assam,KARBI ANGLONG,2010,Rabi       ,Moong(Green Gram),469.0,358.0,20.8
8921,Assam,KARBI ANGLONG,2010,Rabi       ,Peas & beans (Pulses),550.0,445.0,28.5
8922,Assam,KARBI ANGLONG,2010,Rabi       ,Rapeseed &Mustard,17839.0,10436.0,28.6
8923,Assam,KARBI ANGLONG,2010,Rabi       ,Urad,717.0,400.0,25.0
8924,Assam,KARBI ANGLONG,2010,Rabi       ,Wheat,1204.0,1512.0,24.7
8925,Assam,KARBI ANGLONG,2010,Summer     ,Rice,2058.0,5304.0,23.6
8926,Assam,KARBI ANGLONG,2010,Whole Year ,Banana,1934.0,27253.0,21.2
8927,Assam,KARBI ANGLONG,2010,Whole Year ,Black pepper,302.0,486.0,21.4
8928,Assam,KARBI ANGLONG,2010,Whole Year ,Coconut ,451.0,2850000.0,22.8
8929,Assam,KARBI ANGLONG,2010,Whole Year ,Dry chillies,418.0,409.0,25.6
8930,Assam,KARBI ANGLONG,2010,Whole Year ,Dry ginger,2498.0,17569.0,29.3
8931,Assam,KARBI ANGLONG,2010,Whole Year ,Onion,253.0,483.0,29.3
8932,Assam,KARBI ANGLONG,2010,Whole Year ,Potato,796.0,9434.0,20.5
8933,Assam,KARBI ANGLONG,2010,Whole Year ,Sugarcane,7217.0,261226.0,26.1
8934,Assam,KARBI ANGLONG,2010,Whole Year ,Sweet potato,265.0,846.0,25.2
8935,Assam,KARBI ANGLONG,2010,Whole Year ,Tapioca,387.0,1963.0,26.3
8936,Assam,KARBI ANGLONG,2010,Whole Year ,Tobacco,65.0,26.0,22.2
8937,Assam,KARBI ANGLONG,2010,Whole Year ,Turmeric,764.0,610.0,25.0
8938,Assam,KARBI ANGLONG,2010,Winter     ,Rice,113051.0,216219.0,15.0
8939,Assam,KARBI ANGLONG,2011,Autumn     ,Paddy,10876.0,14964.0,25.4
8940,Assam,KARBI ANGLONG,2011,Autumn     ,Rice,10876.0,14964.0,23.7
8941,Assam,KARBI ANGLONG,2011,Kharif     ,Arhar/Tur,1091.0,828.0,21.9
8942,Assam,KARBI ANGLONG,2011,Kharif     ,Castor seed,403.0,202.0,29.0
8943,Assam,KARBI ANGLONG,2011,Kharif     ,Cotton(lint),715.0,354.0,21.9
8944,Assam,KARBI ANGLONG,2011,Kharif     ,Jute,1711.0,15865.0,28.2
8945,Assam,KARBI ANGLONG,2011,Kharif     ,Maize,10269.0,9187.0,30.0
8946,Assam,KARBI ANGLONG,2011,Kharif     ,Mesta,175.0,461.0,30.0
8947,Assam,KARBI ANGLONG,2011,Kharif     ,Niger seed,66.0,34.0,21.0
8948,Assam,KARBI ANGLONG,2011,Kharif     ,Orange,1067.0,10617.0,22.0
8949,Assam,KARBI ANGLONG,2011,Kharif     ,Papaya,570.0,9801.0,25.1
8950,Assam,KARBI ANGLONG,2011,Kharif     ,Sesamum,3118.0,2484.0,27.7
8951,Assam,KARBI ANGLONG,2011,Kharif     ,Small millets,205.0,73.0,29.2
8952,Assam,KARBI ANGLONG,2011,Kharif     ,Tapioca,350.0,3999.0,26.5
8953,Assam,KARBI ANGLONG,2011,Kharif     ,Tobacco,61.0,26.0,24.2
8954,Assam,KARBI ANGLONG,2011,Rabi       ,Arecanut,1440.0,1091.0,23.9
8955,Assam,KARBI ANGLONG,2011,Rabi       ,Black pepper,320.0,199.0,20.0
8956,Assam,KARBI ANGLONG,2011,Rabi       ,Dry chillies,361.0,277.0,29.2
8957,Assam,KARBI ANGLONG,2011,Rabi       ,Ginger,2343.0,17021.0,25.0
8958,Assam,KARBI ANGLONG,2011,Rabi       ,Gram,470.0,253.0,24.7
8959,Assam,KARBI ANGLONG,2011,Rabi       ,Linseed,62.0,30.0,22.3
8960,Assam,KARBI ANGLONG,2011,Rabi       ,Masoor,212.0,107.0,23.1
8961,Assam,KARBI ANGLONG,2011,Rabi       ,Moong(Green Gram),1210.0,877.0,20.8
8962,Assam,KARBI ANGLONG,2011,Rabi       ,Peas & beans (Pulses),581.0,380.0,26.0
8963,Assam,KARBI ANGLONG,2011,Rabi       ,Pineapple,1899.0,26640.0,28.3
8964,Assam,KARBI ANGLONG,2011,Rabi       ,Rapeseed &Mustard,19337.0,8652.0,26.2
8965,Assam,KARBI ANGLONG,2011,Rabi       ,Sweet potato,309.0,1044.0,20.8
8966,Assam,KARBI ANGLONG,2011,Rabi       ,Urad,1366.0,760.0,22.4
8967,Assam,KARBI ANGLONG,2011,Rabi       ,Wheat,1233.0,1811.0,23.8
8968,Assam,KARBI ANGLONG,2011,Summer     ,Paddy,2237.0,3768.0,20.0
8969,Assam,KARBI ANGLONG,2011,Summer     ,Rice,2237.0,3768.0,28.2
8970,Assam,KARBI ANGLONG,2011,Whole Year ,Banana,1703.0,26772.0,20.9
8971,Assam,KARBI ANGLONG,2011,Whole Year ,Coconut ,474.0,2472.0,27.7
8972,Assam,KARBI ANGLONG,2011,Whole Year ,Onion,257.0,514.0,25.4
8973,Assam,KARBI ANGLONG,2011,Whole Year ,Potato,902.0,8433.0,28.3
8974,Assam,KARBI ANGLONG,2011,Whole Year ,Sugarcane,7155.0,258881.0,24.3
8975,Assam,KARBI ANGLONG,2011,Whole Year ,Turmeric,852.0,873.0,27.2
8976,Assam,KARBI ANGLONG,2011,Winter     ,Paddy,108452.0,155670.0,17.2
8977,Assam,KARBI ANGLONG,2011,Winter     ,Rice,108452.0,155670.0,22.0
8978,Assam,KARBI ANGLONG,2012,Autumn     ,Paddy,9170.0,12544.0,22.2
8979,Assam,KARBI ANGLONG,2012,Autumn     ,Rice,9170.0,12544.0,24.4
8980,Assam,KARBI ANGLONG,2012,Kharif     ,Arhar/Tur,1088.0,874.0,28.8
8981,Assam,KARBI ANGLONG,2012,Kharif     ,Castor seed,410.0,217.0,23.5
8982,Assam,KARBI ANGLONG,2012,Kharif     ,Cotton(lint),1164.0,579.0,30.0
8983,Assam,KARBI ANGLONG,2012,Kharif     ,Jute,1713.0,14684.0,25.6
8984,Assam,KARBI ANGLONG,2012,Kharif     ,Maize,10285.0,10354.0,28.7
8985,Assam,KARBI ANGLONG,2012,Kharif     ,Mesta,181.0,1455.0,30.0
8986,Assam,KARBI ANGLONG,2012,Kharif     ,Niger seed,122.0,63.0,23.9
8987,Assam,KARBI ANGLONG,2012,Kharif     ,Orange,1094.0,10907.0,24.1
8988,Assam,KARBI ANGLONG,2012,Kharif     ,Papaya,556.0,9618.0,20.8
8989,Assam,KARBI ANGLONG,2012,Kharif     ,Sesamum,3006.0,2334.0,26.6
8990,Assam,KARBI ANGLONG,2012,Kharif     ,Small millets,211.0,80.0,24.3
8991,Assam,KARBI ANGLONG,2012,Kharif     ,Tapioca,294.0,3390.0,27.9
8992,Assam,KARBI ANGLONG,2012,Kharif     ,Tobacco,59.0,24.0,21.3
8993,Assam,KARBI ANGLONG,2012,Rabi       ,Arecanut,1447.0,1418.0,30.0
8994,Assam,KARBI ANGLONG,2012,Rabi       ,Black pepper,243.0,362.0,23.2
8995,Assam,KARBI ANGLONG,2012,Rabi       ,Dry chillies,367.0,315.0,28.8
8996,Assam,KARBI ANGLONG,2012,Rabi       ,Ginger,2442.0,18010.0,29.0
8997,Assam,KARBI ANGLONG,2012,Rabi       ,Gram,485.0,272.0,25.1
8998,Assam,KARBI ANGLONG,2012,Rabi       ,Linseed,77.0,37.0,24.6
8999,Assam,KARBI ANGLONG,2012,Rabi       ,Masoor,220.0,126.0,27.2
9000,Assam,KARBI ANGLONG,2012,Rabi       ,Moong(Green Gram),1064.0,866.0,20.0
9001,Assam,KARBI ANGLONG,2012,Rabi       ,Peas & beans (Pulses),587.0,363.0,22.3
9002,Assam,KARBI ANGLONG,2012,Rabi       ,Pineapple,1961.0,28092.0,23.7
9003,Assam,KARBI ANGLONG,2012,Rabi       ,Rapeseed &Mustard,19697.0,13460.0,21.6
9004,Assam,KARBI ANGLONG,2012,Rabi       ,Sweet potato,314.0,1094.0,21.7
9005,Assam,KARBI ANGLONG,2012,Rabi       ,Urad,1174.0,647.0,26.5
9006,Assam,KARBI ANGLONG,2012,Rabi       ,Wheat,1172.0,1514.0,27.7
9007,Assam,KARBI ANGLONG,2012,Summer     ,Rice,1572.0,4661.0,25.9
9008,Assam,KARBI ANGLONG,2012,Whole Year ,Banana,1813.0,29572.0,22.7
9009,Assam,KARBI ANGLONG,2012,Whole Year ,Coconut ,466.0,2653.0,27.0
9010,Assam,KARBI ANGLONG,2012,Whole Year ,Onion,252.0,536.0,21.8
9011,Assam,KARBI ANGLONG,2012,Whole Year ,Potato,796.0,5911.0,27.0
9012,Assam,KARBI ANGLONG,2012,Whole Year ,Sugarcane,7285.0,284415.0,26.3
9013,Assam,KARBI ANGLONG,2012,Whole Year ,Turmeric,1236.0,1304.0,28.0
9014,Assam,KARBI ANGLONG,2012,Winter     ,Paddy,117679.0,181966.0,18.0
9015,Assam,KARBI ANGLONG,2012,Winter     ,Rice,117679.0,181966.0,13.2
9016,Assam,KARBI ANGLONG,2013,Autumn     ,Paddy,9103.0,12411.0,27.0
9017,Assam,KARBI ANGLONG,2013,Autumn     ,Rice,9103.0,12411.0,21.2
9018,Assam,KARBI ANGLONG,2013,Kharif     ,Arhar/Tur,1231.0,934.0,29.4
9019,Assam,KARBI ANGLONG,2013,Kharif     ,Castor seed,426.0,167.0,27.8
9020,Assam,KARBI ANGLONG,2013,Kharif     ,Cotton(lint),817.0,405.0,27.8
9021,Assam,KARBI ANGLONG,2013,Kharif     ,Jute,1701.0,17473.0,20.0
9022,Assam,KARBI ANGLONG,2013,Kharif     ,Maize,10601.0,23450.0,27.5
9023,Assam,KARBI ANGLONG,2013,Kharif     ,Mesta,176.0,929.0,26.9
9024,Assam,KARBI ANGLONG,2013,Kharif     ,Niger seed,22.0,11.0,21.8
9025,Assam,KARBI ANGLONG,2013,Kharif     ,Orange,1108.0,19143.0,25.4
9026,Assam,KARBI ANGLONG,2013,Kharif     ,Papaya,571.0,9991.0,20.1
9027,Assam,KARBI ANGLONG,2013,Kharif     ,Sesamum,3072.0,2321.0,28.6
9028,Assam,KARBI ANGLONG,2013,Kharif     ,Small millets,211.0,75.0,24.5
9029,Assam,KARBI ANGLONG,2013,Kharif     ,Tapioca,321.0,3702.0,27.7
9030,Assam,KARBI ANGLONG,2013,Kharif     ,Tobacco,57.0,23.0,23.1
9031,Assam,KARBI ANGLONG,2013,Rabi       ,Arecanut,1487.0,460.0,29.7
9032,Assam,KARBI ANGLONG,2013,Rabi       ,Black pepper,264.0,393.0,25.5
9033,Assam,KARBI ANGLONG,2013,Rabi       ,Dry chillies,388.0,334.0,22.4
9034,Assam,KARBI ANGLONG,2013,Rabi       ,Ginger,1566.0,12728.0,25.7
9035,Assam,KARBI ANGLONG,2013,Rabi       ,Gram,453.0,236.0,26.0
9036,Assam,KARBI ANGLONG,2013,Rabi       ,Linseed,68.0,28.0,28.9
9037,Assam,KARBI ANGLONG,2013,Rabi       ,Masoor,227.0,138.0,22.3
9038,Assam,KARBI ANGLONG,2013,Rabi       ,Moong(Green Gram),1107.0,766.0,30.0
9039,Assam,KARBI ANGLONG,2013,Rabi       ,Peas & beans (Pulses),590.0,417.0,29.4
9040,Assam,KARBI ANGLONG,2013,Rabi       ,Pineapple,1962.0,35028.0,20.0
